name,date_of_event,age,citizenship,event_location,event_location_district,event_location_region,date_of_death,gender,took_part_in_the_hostilities,place_of_residence,place_of_residence_district,type_of_injury,killed_by
6722,1120,21,3,194,12,0,1162,1,3,224,11,5,1
1209,1120,30,3,155,3,0,1231,1,1,178,3,5,1
8790,1120,22,3,194,12,0,1162,1,3,225,11,5,1
8745,1120,24,3,155,3,0,1162,1,1,178,3,5,1
1576,1120,19,3,194,12,0,1162,1,3,225,11,5,1
10910,1119,30,3,0,10,0,1161,0,1,14,9,5,1
6979,1119,18,3,82,12,0,1161,1,1,88,11,5,1
8896,1119,34,3,82,12,0,1161,1,1,178,3,5,1
1065,1119,28,3,82,12,0,1161,1,1,225,11,5,1
8041,1118,22,3,1,10,0,1160,1,3,14,9,5,1
4492,1118,3,3,155,3,0,1160,0,1,178,3,5,1
8445,1118,30,3,155,3,0,1160,1,1,178,3,5,1
9277,1118,20,3,1,10,0,1160,1,3,14,9,5,1
2503,1118,40,3,155,3,0,1160,1,1,178,3,5,1
479,1118,40,3,1,10,0,1160,1,1,14,9,5,1
10280,1118,11,3,1,10,0,1160,1,1,14,9,5,1
7348,1118,18,3,1,10,0,1160,1,3,59,9,5,1
42,1118,21,3,1,10,0,1160,1,3,14,9,5,1
387,1117,31,3,25,11,2,1159,1,1,234,8,5,1
8509,1116,19,3,217,3,0,1158,1,3,225,11,5,1
2071,1116,20,3,330,14,0,1158,1,1,397,13,5,1
5650,1115,14,3,77,12,0,1157,1,1,88,11,5,1
7584,1115,24,3,183,11,2,1157,1,3,479,10,5,1
8504,1114,24,3,54,11,2,1156,1,3,56,10,5,1
2173,1114,24,3,183,11,2,1156,1,1,56,10,5,1
10822,1113,18,3,254,10,0,1155,1,3,272,9,5,1
10609,1112,34,3,234,10,0,1154,1,1,272,9,5,1
4736,1112,33,3,396,7,1,1154,1,1,470,5,5,1
1276,1112,28,3,234,10,0,1154,1,1,272,9,5,1
8103,1111,14,3,234,10,0,1153,1,1,272,9,5,1
3739,1110,26,3,125,1,0,1152,1,1,178,3,5,1
2697,1109,26,3,330,14,0,1151,1,1,397,13,5,1
4041,1109,23,3,330,14,0,1151,1,1,397,13,5,1
2233,1108,16,3,77,12,0,1150,1,1,225,11,5,1
3575,1108,13,3,77,12,0,1150,1,1,225,11,5,1
2868,1107,14,3,330,14,0,1148,0,1,397,13,5,1
632,1106,15,3,193,12,0,1147,1,1,224,11,5,1
11036,1106,17,3,193,12,0,1147,1,1,224,11,5,1
7511,1106,16,3,193,12,0,1147,1,1,224,11,5,1
7535,1106,27,3,330,14,0,1147,1,3,397,13,5,1
4171,1106,41,3,330,14,0,1147,0,1,397,13,5,1
1242,1105,23,3,193,12,0,1146,1,1,224,11,5,1
7984,1104,26,3,357,8,2,1145,1,3,79,10,5,1
4660,1103,31,3,381,14,0,1144,1,1,397,13,5,1
1900,1102,43,1,254,10,0,1143,1,1,178,3,5,2
6535,1102,13,3,98,0,2,1143,1,1,403,0,5,1
4945,1101,14,3,330,14,0,1142,1,1,397,13,5,1
11033,1100,22,3,234,10,0,1208,1,3,59,9,5,1
7118,1099,35,3,316,8,2,1140,1,3,379,7,5,1
8916,1099,38,3,316,8,2,1140,1,3,379,7,5,1
5010,1099,28,3,316,8,2,1140,1,3,379,7,5,1
4598,1098,15,3,234,10,0,1139,1,1,272,9,5,1
6759,1098,21,3,234,10,0,1139,1,1,272,9,5,1
7720,1098,24,3,197,8,2,1139,1,1,232,7,5,1
8146,1098,20,3,234,10,0,1141,1,3,14,9,5,1
5106,1098,23,3,234,10,0,1226,1,3,272,9,5,1
505,1097,32,3,330,14,0,1138,1,2,397,13,5,1
678,1097,23,3,330,14,0,1138,1,2,397,13,5,1
1425,1097,26,3,330,14,0,1138,1,3,397,13,5,1
1426,1097,33,3,330,14,0,1138,1,3,397,13,5,1
6934,1096,56,3,77,12,0,1137,1,1,83,11,5,1
4605,1096,27,3,77,12,0,1137,1,1,83,11,5,1
3715,1096,15,3,77,12,0,1137,0,1,83,11,5,1
1150,1096,22,3,254,10,0,1137,1,1,272,9,5,1
3080,1095,28,3,281,11,2,1136,1,3,335,10,5,1
3613,1094,16,3,155,3,0,1135,1,3,178,3,5,1
4695,1094,35,3,155,3,0,1135,1,1,178,3,5,1
8241,1094,16,3,155,3,0,1135,1,3,178,3,5,1
10580,1094,23,3,155,3,0,1135,1,3,178,3,5,1
8807,1094,29,3,155,3,0,1135,1,3,178,3,5,1
8692,1094,19,3,155,3,0,1135,1,3,178,3,5,1
7692,1094,21,3,155,3,0,1135,1,3,178,3,5,1
9413,1094,21,3,155,3,0,1135,1,1,178,3,5,1
1410,1093,20,3,155,3,0,1134,1,1,178,3,5,1
4340,1093,23,3,54,11,2,1134,1,3,56,10,5,1
10898,1093,23,3,155,3,0,1134,1,3,178,3,5,1
6419,1093,14,3,155,3,0,1134,1,1,178,3,5,1
3737,1093,27,3,54,11,2,1134,1,3,56,10,5,1
4084,1093,23,3,82,12,0,1134,1,1,224,11,5,1
9312,1092,18,3,330,14,0,1133,1,1,397,13,5,1
572,1092,25,3,335,15,2,1133,1,1,135,14,5,1
6803,1092,19,3,155,3,0,1133,1,3,178,3,5,1
5161,1092,19,3,155,3,0,1133,1,3,178,3,5,1
4354,1092,20,3,155,3,0,1133,1,3,178,3,5,1
7252,1092,19,3,155,3,0,1133,1,3,178,3,5,1
10146,1091,22,3,155,3,0,1132,1,3,178,3,5,1
9186,1091,64,3,105,8,2,1132,1,1,233,7,5,1
4032,1091,12,3,155,3,0,1135,1,1,178,3,5,1
9491,1091,20,3,155,3,0,1132,1,3,178,3,5,1
10432,1091,24,3,217,3,0,1132,1,1,178,3,5,1
7770,1090,15,3,281,11,2,1131,1,1,43,10,5,1
3243,1090,55,3,155,3,0,1132,1,1,178,3,5,1
10836,1089,53,3,1,10,0,1130,1,1,14,9,5,1
4061,1088,44,3,198,8,2,1135,1,1,232,7,5,1
7895,1088,17,3,234,10,0,1129,1,3,397,13,5,1
9333,1087,26,3,125,1,0,1128,1,3,272,9,5,1
2702,1087,21,3,125,1,0,1128,1,3,272,9,5,1
9107,1087,21,3,125,1,0,1128,1,3,272,9,5,1
4770,1086,24,3,183,11,2,1127,1,1,335,10,5,1
6049,1085,64,3,193,12,0,1133,0,1,224,11,5,1
6623,1085,28,3,94,9,2,1126,1,3,468,16,5,1
1801,1084,30,3,400,3,0,1125,1,1,555,1,5,1
3400,1084,33,3,400,3,0,1125,1,1,576,11,5,1
6529,1084,19,3,155,3,0,1125,1,3,224,11,5,1
5178,1083,24,3,472,0,2,1124,1,3,559,0,5,1
1344,1083,32,3,472,0,2,1124,1,3,559,0,5,1
4138,1082,70,3,234,10,0,1123,1,1,272,9,5,1
4251,1082,46,3,234,10,0,1123,1,1,272,9,5,1
6252,1081,19,3,1,10,0,1122,1,3,272,9,5,1
1302,1080,50,3,77,12,0,1121,1,1,83,11,5,1
11054,1080,50,3,77,12,0,1121,1,1,83,11,5,1
1953,1080,13,3,77,12,0,1121,1,1,83,11,5,1
7152,1079,27,3,198,8,2,1120,1,2,114,7,5,1
8761,1079,30,3,155,3,0,1120,1,3,178,3,5,1
1606,1079,16,3,155,3,0,1120,1,3,532,3,5,1
8741,1079,2,3,155,3,0,1120,0,1,178,3,5,1
2164,1079,20,3,198,8,2,1120,1,2,46,17,5,1
8913,1078,23,3,375,8,2,1119,1,1,453,7,5,1
7421,1078,17,3,330,14,0,1119,1,3,397,13,5,1
4376,1077,15,3,330,14,0,1118,1,1,397,13,5,1
9788,1076,21,3,330,14,0,1117,1,3,397,13,5,1
1145,1076,22,3,330,14,0,1117,1,3,397,13,5,1
1755,1076,25,3,330,14,0,1117,1,1,397,13,5,1
4012,1076,43,3,330,14,0,1127,0,1,397,13,5,1
827,1076,16,3,330,14,0,1117,1,1,397,13,5,1
5319,1076,14,3,330,14,0,1117,0,1,397,13,5,1
9981,1075,53,3,330,14,0,1116,1,1,397,13,5,1
489,1075,16,3,330,14,0,1116,1,3,397,13,5,1
11020,1075,23,3,330,14,0,1116,1,3,397,13,5,1
5601,1075,42,3,330,14,0,1116,1,3,397,13,5,1
52,1075,42,3,330,14,0,1116,1,3,397,13,5,1
10750,1075,21,3,330,14,0,1116,1,3,397,13,5,1
2227,1075,11,3,330,14,0,1116,1,1,397,13,5,1
10349,1075,23,3,330,14,0,1116,1,3,397,13,5,1
9734,1075,26,3,330,14,0,1116,0,1,397,13,5,1
1172,1075,17,3,330,14,0,1116,1,3,397,13,5,1
877,1074,14,3,82,12,0,1115,1,1,576,11,5,1
6170,1074,24,3,82,12,0,1115,0,1,397,13,5,1
8077,1073,15,3,77,12,0,1114,1,1,83,11,5,1
3759,1072,27,3,281,11,2,1112,1,1,335,10,5,1
802,1072,22,3,281,11,2,1112,1,1,335,10,5,1
1412,1071,41,3,492,12,0,1111,1,1,576,11,5,1
8252,1070,25,3,441,19,2,1110,1,3,530,19,5,1
8837,1070,22,3,155,3,0,1112,1,3,178,3,5,1
1642,1070,18,3,77,12,0,1110,1,1,83,11,5,1
2882,1070,59,1,321,13,2,1110,1,1,507,17,5,2
7106,1070,33,3,155,3,0,1110,1,3,178,3,5,1
5018,1070,75,3,193,12,0,1110,0,1,224,11,5,1
5763,1069,20,3,155,3,0,1109,1,1,178,3,5,1
4056,1069,35,3,155,3,0,1109,1,3,178,3,5,1
9313,1069,45,3,155,3,0,1109,1,3,178,3,5,1
10694,1069,19,3,155,3,0,1109,1,3,178,3,5,1
502,1069,35,3,155,3,0,1109,1,3,178,3,5,1
7521,1069,25,3,155,3,0,1109,1,3,178,3,5,1
9331,1069,23,3,155,3,0,1109,1,3,178,3,5,1
2602,1069,2,3,155,3,0,1109,0,1,178,3,5,1
6145,1069,24,3,155,3,0,1149,1,3,178,3,5,1
10012,1069,14,3,193,12,0,1115,0,1,224,11,5,1
2366,1069,34,3,193,12,0,1109,0,1,224,11,5,1
9735,1069,26,3,193,12,0,1109,0,1,224,11,5,1
5991,1069,5,3,193,12,0,1109,0,1,224,11,5,1
3574,1069,18,3,210,13,2,1110,1,1,249,12,5,1
2201,1069,11,3,194,12,0,1111,1,1,225,11,5,1
8001,1069,22,3,155,3,0,1109,1,3,178,3,5,1
8117,1069,26,3,132,12,0,1109,1,1,178,3,5,1
11018,1069,43,3,155,3,0,1109,1,1,178,3,5,1
7425,1069,20,3,155,3,0,1109,1,1,178,3,5,1
5743,1069,26,3,155,3,0,1109,1,3,178,3,5,1
7406,1069,22,3,155,3,0,1109,1,3,178,3,5,1
10584,1069,20,3,155,3,0,1109,1,3,178,3,5,1
7424,1069,26,3,155,3,0,1109,1,3,178,3,5,1
5945,1069,17,3,155,3,0,1109,1,3,178,3,5,1
6664,1069,27,3,155,3,0,1109,1,3,178,3,5,1
5916,1069,32,3,155,3,0,1109,1,3,178,3,5,1
8065,1069,23,3,155,3,0,1109,1,3,178,3,5,1
3752,1069,25,3,155,3,0,1109,1,3,178,3,5,1
8040,1069,20,3,155,3,0,1109,1,3,178,3,5,1
2307,1068,25,3,491,10,0,1108,1,1,575,9,5,1
5082,1067,58,3,82,12,0,1107,0,1,88,11,5,1
9205,1067,33,3,32,12,0,1107,1,1,83,11,5,1
9326,1067,14,3,32,12,0,1107,1,1,83,11,5,1
9077,1067,29,3,32,12,0,1107,1,1,83,11,5,1
8033,1067,11,3,82,12,0,1107,1,1,88,11,5,1
5314,1067,11,3,77,12,0,1107,0,1,83,11,5,1
5623,1066,16,3,281,11,2,1110,1,1,43,10,5,1
6805,1066,27,3,155,3,0,1105,1,1,178,3,5,1
6291,1066,16,3,155,3,0,1105,1,1,178,3,5,1
790,1066,23,3,155,3,0,1105,1,1,178,3,5,1
9173,1066,45,3,155,3,0,1105,0,1,178,3,5,1
10595,1065,23,3,479,1,0,1104,1,1,566,1,5,1
7899,1065,18,3,479,1,0,1105,1,3,566,1,5,1
6492,1065,17,3,479,1,0,1104,1,1,224,11,5,1
4618,1065,19,3,479,1,0,1104,1,1,566,1,5,1
7844,1065,46,3,479,1,0,1105,1,1,566,1,5,1
1411,1065,19,3,479,1,0,1106,1,3,566,1,5,1
5702,1064,22,3,281,11,2,1103,1,3,56,10,5,1
1814,1064,27,3,281,11,2,1103,1,3,56,10,5,1
1080,1064,32,3,281,11,2,1103,1,1,31,8,5,1
4085,1064,20,3,281,11,2,1103,1,3,56,10,5,1
3142,1064,13,3,479,1,0,1103,0,1,566,1,5,1
3710,1064,38,3,479,1,0,1103,0,1,566,1,5,1
714,1064,13,3,479,1,0,1103,1,1,566,1,5,1
1482,1064,23,3,479,1,0,1103,1,3,566,1,5,1
9224,1064,24,3,479,1,0,1103,1,3,566,1,5,1
1224,1064,31,3,479,1,0,1103,1,1,566,1,5,1
6775,1064,19,3,479,1,0,1103,1,3,566,1,5,1
10852,1064,20,3,479,1,0,1114,1,1,555,1,5,1
1868,1064,13,3,479,1,0,1103,1,1,525,1,5,1
10775,1064,32,3,479,1,0,1103,1,3,566,1,5,1
5067,1064,29,3,479,1,0,1108,1,1,566,1,5,1
6533,1064,24,3,479,1,0,1103,1,3,566,1,5,1
10339,1063,25,3,155,3,0,1108,1,3,178,3,5,1
7109,1062,20,3,77,12,0,1102,1,1,83,11,5,1
7702,1062,16,3,77,12,0,1102,1,1,83,11,5,1
7513,1062,25,3,77,12,0,1113,1,1,83,11,5,1
266,1061,25,3,77,12,0,1101,1,3,83,11,5,1
9815,1061,22,3,77,12,0,1101,1,3,83,11,5,1
6214,1061,23,3,77,12,0,1101,1,3,83,11,5,1
719,1061,22,3,77,12,0,1101,1,3,225,11,5,1
7,1061,19,3,77,12,0,1101,1,3,225,11,5,1
1243,1060,32,3,155,3,0,1100,1,3,178,3,5,1
5249,1060,17,3,125,1,0,1100,1,3,143,1,5,1
3265,1060,65,3,330,14,0,1100,0,1,397,13,5,1
8655,1059,25,3,125,1,0,1099,1,1,178,3,5,1
6603,1058,68,3,155,3,0,1118,1,1,178,3,5,1
3901,1057,18,3,125,1,0,1098,1,1,143,1,5,1
10011,1057,16,3,155,3,0,1098,0,1,178,3,5,1
4197,1057,15,3,125,1,0,1098,1,1,555,1,5,1
1430,1057,16,3,125,1,0,1098,1,1,555,1,5,1
9266,1057,17,3,125,1,0,1098,1,1,555,1,5,1
5732,1057,15,3,125,1,0,1098,1,1,525,1,5,1
2447,1057,7,3,155,3,0,1098,0,1,178,3,5,1
8170,1057,5,3,155,3,0,1098,1,1,178,3,5,1
10687,1057,9,3,155,3,0,1098,1,1,178,3,5,1
4489,1057,12,3,155,3,0,1098,0,1,178,3,5,1
4017,1057,13,3,155,3,0,1098,0,1,178,3,5,1
2675,1057,17,3,155,3,0,1098,0,1,178,3,5,1
9418,1057,42,3,155,3,0,1098,0,1,178,3,5,1
7997,1057,46,3,155,3,0,1098,1,1,178,3,5,1
4002,1057,37,3,491,10,0,1098,1,3,272,9,5,1
4963,1057,23,3,234,10,0,1098,1,1,272,9,5,1
9301,1057,20,3,491,10,0,1098,1,1,272,9,5,1
1891,1057,20,3,234,10,0,1098,1,1,272,9,5,1
7072,1057,21,3,234,10,0,1098,1,3,272,9,5,1
10106,1057,20,3,234,10,0,1098,1,3,272,9,5,1
697,1057,23,3,125,1,0,1098,1,3,143,1,5,1
3666,1057,22,3,125,1,0,1098,1,3,143,1,5,1
10150,1057,19,3,125,1,0,1098,1,3,143,1,5,1
4199,1057,15,3,125,1,0,1098,1,1,143,1,5,1
11025,1056,27,3,254,10,0,1098,1,1,143,1,5,1
1755,1056,29,3,77,12,0,1097,1,3,224,11,5,1
2525,1055,18,3,155,3,0,1096,1,3,178,3,5,1
6122,1055,20,3,155,3,0,1096,1,3,178,3,5,1
8752,1055,16,3,77,12,0,1096,1,1,83,11,5,1
1546,1055,16,3,77,12,0,1096,1,1,83,11,5,1
5521,1055,15,3,77,12,0,1096,1,1,83,11,5,1
1563,1055,16,3,77,12,0,1096,1,1,83,11,5,1
8577,1055,23,3,1,10,0,1096,1,3,14,9,5,1
6981,1055,18,3,1,10,0,1096,1,3,273,9,5,1
5919,1055,29,3,146,12,0,1096,1,1,273,9,5,1
2818,1054,18,3,330,14,0,1095,1,1,397,13,5,1
9343,1053,19,3,155,3,0,1094,1,3,178,3,5,1
6741,1053,22,3,155,3,0,1094,1,1,178,3,5,1
2180,1053,48,3,155,3,0,1094,0,1,178,3,5,1
8303,1053,24,3,155,3,0,1094,1,1,178,3,5,1
1050,1053,26,3,146,12,0,1094,1,3,83,11,5,1
3760,1053,24,3,155,3,0,1094,1,3,178,3,5,1
1639,1053,20,3,155,3,0,1094,1,3,178,3,5,1
8936,1053,5,3,155,3,0,1094,0,1,178,3,5,1
10332,1052,21,3,82,12,0,1093,1,3,224,11,5,1
5255,1052,22,3,155,3,0,1094,1,3,178,3,5,1
9717,1052,23,3,155,3,0,1093,1,1,178,3,5,1
10268,1052,21,3,82,12,0,1093,1,1,88,11,5,1
10099,1052,21,3,14,11,2,1093,1,1,335,10,5,1
221,1052,29,3,155,3,0,1093,1,3,178,3,5,1
11,1052,42,3,155,3,0,1093,1,3,178,3,5,1
6276,1052,18,3,82,12,0,1093,1,1,88,11,5,1
4757,1052,45,3,193,12,0,1094,1,1,224,11,5,1
6119,1052,25,3,82,12,0,1093,1,3,88,11,5,1
65,1051,19,3,155,3,0,1092,1,3,178,3,5,1
1383,1051,32,3,82,12,0,1092,1,3,178,3,5,1
10422,1051,12,3,155,3,0,1097,1,1,178,3,5,1
395,1051,24,3,155,3,0,1092,1,3,178,3,5,1
8218,1051,22,3,82,12,0,1098,1,3,88,11,5,1
2706,1051,20,3,193,12,0,1092,1,3,224,11,5,1
6631,1051,21,3,82,12,0,1092,1,3,88,11,5,1
5136,1051,22,3,82,12,0,1092,1,3,224,11,5,1
7524,1051,24,3,1,10,0,1092,1,3,272,9,5,1
7418,1051,20,3,1,10,0,1092,1,3,14,9,5,1
7099,1051,19,3,155,3,0,1092,1,3,224,11,5,1
8456,1051,25,3,198,8,2,1122,1,3,233,7,5,1
5637,1051,18,3,198,8,2,1100,1,1,233,7,5,1
1614,1051,16,3,198,8,2,1092,1,1,233,7,5,1
824,1051,16,3,198,8,2,1093,1,1,233,7,5,1
4322,1051,19,3,155,3,0,1092,1,1,88,11,5,1
471,1051,25,3,82,12,0,1092,1,3,178,3,5,1
1562,1051,21,3,82,12,0,1093,1,3,224,11,5,1
6667,1051,19,3,155,3,0,1092,1,3,178,3,5,1
1442,1051,20,3,155,3,0,1092,1,3,178,3,5,1
9225,1051,24,3,155,3,0,1092,1,3,178,3,5,1
7618,1051,28,3,155,3,0,1092,1,3,178,3,5,1
3103,1051,21,3,155,3,0,1092,1,3,178,3,5,1
4624,1051,18,3,155,3,0,1092,1,3,178,3,5,1
9680,1051,25,3,82,12,0,1092,1,3,224,11,5,1
7210,1051,22,3,155,3,0,1092,1,3,178,3,5,1
8044,1051,25,3,155,3,0,1092,1,3,178,3,5,1
8973,1051,23,3,155,3,0,1092,1,3,224,11,5,1
10035,1051,23,3,155,3,0,1092,1,3,178,3,5,1
4756,1051,25,3,155,3,0,1094,1,3,178,3,5,1
4064,1050,21,3,155,3,0,1091,1,3,178,3,5,1
2235,1050,12,3,146,12,0,1093,1,1,83,11,5,1
8842,1050,28,3,155,3,0,1091,1,1,178,3,5,1
5817,1050,40,3,28,9,2,1091,1,1,160,8,5,1
3320,1049,16,3,197,8,2,1090,1,3,232,7,5,1
246,1048,30,3,77,12,0,1089,1,3,83,11,5,1
4622,1048,29,3,155,3,0,1089,1,1,178,3,5,1
7124,1047,21,3,385,14,0,1088,1,3,397,13,5,1
875,1047,22,3,385,14,0,1088,1,3,464,13,5,1
9646,1047,33,3,193,12,0,1088,1,1,224,11,5,1
5747,1046,21,3,281,11,2,1087,1,3,335,10,5,1
6875,1046,25,3,330,14,0,1087,1,3,397,13,5,1
6502,1045,21,3,242,7,1,1085,1,3,272,9,5,1
3633,1045,20,3,242,7,1,1085,1,3,397,13,5,1
3011,1045,18,1,167,15,2,1085,1,1,221,10,5,2
2465,1044,29,3,335,15,2,1084,1,3,404,14,5,1
3263,1043,35,3,234,10,0,1083,0,1,272,9,5,1
10929,1043,48,3,234,10,0,1083,1,1,272,9,5,1
5189,1043,1,3,234,10,0,1096,1,1,399,13,5,1
5931,1043,26,3,234,10,0,1083,0,1,272,9,5,1
2911,1043,22,3,25,11,2,1083,1,3,156,10,5,1
9525,1042,5,3,155,3,0,1082,0,1,178,3,5,1
6959,1042,4,3,155,3,0,1082,1,1,178,3,5,1
2788,1042,15,3,155,3,0,1082,1,1,224,11,5,1
1014,1041,27,3,155,3,0,1081,1,2,178,3,5,1
3466,1041,34,3,155,3,0,1081,1,2,178,3,5,1
7133,1040,22,3,125,1,0,1080,1,3,555,1,5,1
9366,1040,22,3,125,1,0,1080,1,3,555,1,5,1
7858,1039,21,3,155,3,0,1079,1,1,178,3,5,1
491,1039,46,3,155,3,0,1079,1,1,178,3,5,1
4003,1039,14,3,155,3,0,1079,1,1,178,3,5,1
5493,1039,7,3,155,3,0,1079,1,1,178,3,5,1
2317,1039,39,3,155,3,0,1079,1,1,178,3,5,1
4052,1039,37,3,155,3,0,1079,1,1,178,3,5,1
9806,1039,41,3,155,3,0,1079,1,1,178,3,5,1
673,1039,32,3,155,3,0,1079,1,1,88,11,5,1
7520,1039,23,3,197,8,2,1079,1,1,233,7,5,1
8710,1039,17,3,155,3,0,1079,1,1,178,3,5,1
6869,1039,24,3,155,3,0,1079,1,3,178,3,5,1
4252,1039,38,3,155,3,0,1079,1,1,178,3,5,1
9371,1038,20,3,82,12,0,1078,1,3,88,11,5,1
6684,1038,21,3,82,12,0,1078,1,3,88,11,5,1
5223,1037,44,3,194,12,0,1077,1,1,83,11,5,1
1474,1037,21,3,194,12,0,1077,1,1,83,11,5,1
2624,1037,27,3,194,12,0,1077,1,1,83,11,5,1
4782,1036,43,3,330,14,0,1076,1,3,399,13,5,1
8286,1036,21,3,330,14,0,1076,1,3,397,13,5,1
1782,1036,28,3,330,14,0,1076,1,3,399,13,5,1
7062,1036,19,3,330,14,0,1076,1,3,178,3,5,1
9006,1035,37,3,155,3,0,1075,1,1,225,11,5,1
2242,1035,35,3,155,3,0,1075,1,1,225,11,5,1
5063,1035,24,3,155,3,0,1075,1,1,178,3,5,1
5906,1034,29,3,194,12,0,1074,1,2,224,11,5,1
1051,1034,26,3,194,12,0,1074,1,2,224,11,5,1
3738,1033,24,3,54,11,2,1073,1,3,56,10,5,1
9193,1033,23,3,82,12,0,1073,1,1,88,11,5,1
10144,1033,22,3,316,8,2,1073,1,3,379,7,5,1
283,1032,26,3,77,12,0,1072,1,3,88,11,5,1
10806,1032,25,3,82,12,0,1072,1,3,532,3,5,1
6534,1032,20,3,82,12,0,1072,1,3,532,3,5,1
71,1032,32,3,82,12,0,1072,1,3,178,3,5,1
1265,1031,43,3,193,12,0,1071,1,1,224,11,5,1
3394,1030,26,3,335,15,2,1070,1,1,73,14,5,1
2534,1030,20,3,335,15,2,1070,1,1,32,16,5,1
4747,1030,20,3,335,15,2,1070,1,1,275,14,5,1
6154,1030,19,3,335,15,2,1070,1,3,552,14,5,1
539,1029,48,3,54,11,2,1069,0,1,56,10,5,1
8078,1028,34,3,155,3,0,1086,1,1,178,3,5,1
7981,1028,27,3,155,3,0,1068,0,1,178,3,5,1
7690,1028,6,3,155,3,0,1068,1,1,178,3,5,1
3714,1028,46,3,155,3,0,1068,0,1,178,3,5,1
7494,1028,27,3,155,3,0,1068,1,2,178,3,5,1
7898,1027,22,3,334,11,2,1067,1,3,427,17,5,1
1306,1027,26,3,334,11,2,1067,1,3,30,7,5,1
4881,1026,19,3,316,8,2,1066,1,1,379,7,5,1
3020,1026,24,3,316,8,2,1066,1,3,53,17,5,1
680,1026,20,3,197,8,2,1066,1,1,232,7,5,1
10267,1026,23,3,316,8,2,1066,1,3,379,7,5,1
4630,1026,18,3,316,8,2,1066,1,1,379,7,5,1
6233,1026,21,3,316,8,2,1066,1,3,178,3,5,1
8650,1025,26,3,281,11,2,1064,1,3,335,10,5,1
3837,1024,49,3,82,12,0,1063,1,1,88,11,5,1
7863,1023,68,3,82,12,0,1062,1,1,88,11,5,1
5128,1022,21,3,155,3,0,1061,1,3,178,3,5,1
4967,1022,19,3,155,3,0,1061,1,3,178,3,5,1
3571,1022,19,3,155,3,0,1061,1,3,178,3,5,1
5566,1022,20,3,155,3,0,1061,1,3,178,3,5,1
10383,1022,24,3,155,3,0,1061,1,3,178,3,5,1
7253,1022,19,3,281,11,2,1061,1,3,335,10,5,1
10931,1021,37,3,464,11,2,1060,1,1,232,7,5,1
1146,1020,45,3,403,18,2,1059,0,1,483,17,5,1
10333,1019,29,3,125,1,0,1058,1,1,539,1,5,1
776,1018,22,3,493,8,2,1057,1,3,578,7,5,1
302,1017,19,3,466,1,0,1056,1,3,525,1,5,1
2878,1016,23,3,98,0,2,1055,1,1,108,0,5,1
1740,1016,28,3,98,0,2,1055,1,1,523,0,5,1
10304,1015,60,1,395,7,1,1054,1,1,188,6,3,2
2261,1015,31,1,395,7,1,1054,1,1,66,6,3,2
5394,1015,26,1,395,7,1,1065,1,1,475,6,3,2
8515,1015,45,1,395,7,1,1054,1,1,39,6,3,2
5386,1015,43,1,395,7,1,1054,0,1,366,17,3,2
5954,1015,15,3,82,12,0,1054,1,1,88,11,5,1
2830,1015,47,1,395,7,1,1054,1,1,307,6,3,2
2899,1015,29,1,395,7,1,1054,1,1,208,6,3,2
6432,1014,20,3,125,1,0,1052,1,3,88,11,5,1
4295,1014,18,3,125,1,0,1052,1,3,225,11,5,1
3489,1013,7,3,82,12,0,1051,0,1,88,11,5,1
10576,1012,30,3,77,12,0,1050,1,1,83,11,5,1
4751,1012,23,3,88,0,2,1050,1,3,397,13,5,1
9507,1011,24,3,155,3,0,1049,1,2,178,3,5,1
2108,1011,16,3,375,8,2,1049,1,1,453,7,5,1
3885,1011,17,3,234,10,0,1049,1,3,272,9,5,1
4169,1011,21,3,234,10,0,1049,1,3,272,9,5,1
7472,1011,18,3,234,10,0,1049,1,3,272,9,5,1
4290,1011,30,3,234,10,0,1049,1,3,272,9,5,1
6406,1011,17,3,234,10,0,1049,1,3,272,9,5,1
7388,1011,22,3,234,10,0,1049,1,3,272,9,5,1
5837,1011,22,3,155,3,0,1049,1,2,178,3,5,1
2683,1010,24,3,330,14,0,1048,1,3,397,13,5,1
458,1010,25,3,330,14,0,1048,1,3,397,13,5,1
2784,1010,6,3,330,14,0,1048,1,1,397,13,5,1
4710,1010,32,3,330,14,0,1048,1,3,397,13,5,1
547,1010,27,3,330,14,0,1053,1,3,397,13,5,1
4338,1010,23,3,330,14,0,1048,1,3,397,13,5,1
10370,1010,22,3,25,11,2,1048,1,1,335,10,5,1
9447,1009,17,3,281,11,2,1050,1,1,335,10,5,1
362,1008,46,3,82,12,0,1047,1,1,88,11,5,1
8666,1007,31,3,86,0,2,1046,1,1,108,0,5,1
6738,1007,16,3,320,19,2,1046,1,1,384,19,5,1
3962,1006,58,1,218,18,2,1045,0,1,257,17,3,2
8958,1006,20,1,218,18,2,1045,0,1,205,6,3,2
9756,1006,16,1,218,18,2,1045,1,1,257,17,3,2
8701,1006,63,1,218,18,2,1045,1,1,257,17,3,2
9474,1005,22,3,493,8,2,1044,1,1,578,7,5,1
4089,1004,20,3,77,12,0,1043,1,3,178,3,5,1
3643,1003,16,3,466,1,0,1042,1,1,525,1,5,1
9932,1002,19,3,254,10,0,1041,1,3,566,1,5,1
8767,1002,21,3,236,15,2,1040,1,1,31,8,5,1
7426,1002,19,3,254,10,0,1041,1,3,178,3,5,1
1983,1001,7,3,493,8,2,1039,0,1,578,7,5,1
5115,1000,18,3,236,15,2,1038,1,1,276,14,5,1
